Age,Income,City,Vehicle_Budget,Driving_Habits,Environmental_Concern,Will_Buy_EV
58.0,1238734.0,Hyderabad,943203,High,1,0
31.0,238233.0,Mumbai,1964373,Low,3,1
21.0,1769986.0,Hyderabad,689273,Medium,5,0
41.0,484839.0,Mumbai,509815,Medium,5,0
42.0,1207992.0,Mumbai,1284486,Medium,3,1
49.0,1899304.0,Mumbai,1546135,Medium,2,0
24.0,373806.0,Delhi,615317,Medium,3,1
28.0,543401.0,Hyderabad,1740549,High,5,0
40.0,987937.0,Bangalore,1075533,Low,1,0
30.0,1166212.0,Bangalore,1284757,Medium,2,1
24.0,505758.0,Bangalore,966750,High,3,0
54.0,1249586.0,Hyderabad,356627,Low,5,1
46.0,444300.0,Pune,1301020,Low,1,0
21.0,,Hyderabad,462022,Low,5,1
43.0,1903424.0,Mumbai,1289634,Medium,2,0
50.0,350933.0,Pune,1804755,Medium,4,1
52.0,1665917.0,Mumbai,450672,High,3,0
58.0,979470.0,Mumbai,1816426,High,1,0
49.0,864729.0,Hyderabad,1804878,Low,2,0
56.0,882031.0,Bangalore,901766,Medium,2,0
47.0,1192904.0,Pune,1362588,Low,4,1
50.0,1313088.0,Delhi,1590202,Low,4,1
30.0,1346602.0,Bangalore,1134608,High,3,0
42.0,1324232.0,Delhi,707644,Medium,3,0
21.0,1989695.0,Hyderabad,804636,High,2,1
59.0,559830.0,Pune,830571,Medium,3,1
60.0,1423786.0,Hyderabad,432409,Low,3,1
46.0,1433068.0,Delhi,689130,Low,4,1
54.0,1185593.0,Mumbai,1457567,Low,2,0
21.0,477633.0,Hyderabad,1859454,Medium,5,0
58.0,259789.0,Pune,1277290,Low,5,0
56.0,1842789.0,Hyderabad,887256,Medium,1,1
40.0,1560423.0,Bangalore,1762649,Medium,4,0
24.0,1729278.0,Hyderabad,1570120,High,1,0
64.0,1325201.0,Delhi,405130,Low,2,0
40.0,1962164.0,Hyderabad,851928,High,5,0
48.0,721564.0,Pune,1255939,Medium,5,0
39.0,727339.0,Hyderabad,1721953,Low,5,0
57.0,369162.0,Hyderabad,840502,Low,1,1
39.0,1801669.0,Pune,472604,Medium,3,1
44.0,1867842.0,Hyderabad,1637251,Low,1,1
21.0,1030989.0,Pune,621072,Medium,5,0
51.0,595771.0,Delhi,501626,Low,4,1
45.0,1823105.0,Pune,1957017,Low,4,1
,,Delhi,1573052,Medium,1,0
60.0,1376414.0,Delhi,420325,High,1,1
22.0,790282.0,Pune,1716491,Medium,2,1
52.0,576149.0,Hyderabad,1007758,Low,1,0
20.0,1002498.0,Bangalore,342774,Medium,1,1
24.0,860081.0,Pune,1772882,Medium,5,1
32.0,992736.0,Hyderabad,1909673,Medium,3,0
38.0,,Delhi,1678145,Low,5,1
31.0,1815831.0,Mumbai,310091,High,3,0
44.0,955584.0,Bangalore,739499,High,5,0
54.0,540907.0,Hyderabad,1236543,Low,5,0
31.0,1844698.0,Bangalore,1916153,High,2,0
49.0,573167.0,Mumbai,1876582,Medium,3,0
24.0,842059.0,Mumbai,452991,Medium,5,1
53.0,1103368.0,Mumbai,1783808,High,5,0
41.0,202589.0,Pune,1161666,High,3,0
58.0,587167.0,Bangalore,1592435,High,2,0
32.0,1678870.0,Pune,1645118,Medium,3,0
22.0,1480193.0,Mumbai,583588,Medium,2,0
39.0,254918.0,Hyderabad,1038271,Low,2,0
50.0,207711.0,Mumbai,1658771,Low,4,0
24.0,1466548.0,Pune,533966,Medium,2,1
43.0,,Mumbai,1734793,Medium,4,0
59.0,918687.0,Mumbai,1093298,Low,1,0
52.0,1478890.0,Pune,1210014,Low,2,0
27.0,950506.0,Pune,1849318,Medium,3,1
43.0,,Hyderabad,952667,High,4,0
39.0,1776834.0,Pune,1287961,Medium,1,0
35.0,458989.0,Hyderabad,1864501,High,1,1
,1580255.0,Delhi,1596817,Medium,2,1
32.0,1073002.0,Delhi,1914386,Low,3,0
64.0,321315.0,Pune,627287,Low,2,1
61.0,1153680.0,Mumbai,594903,Low,5,0
58.0,1622831.0,Bangalore,1176910,Medium,1,0
44.0,503874.0,Mumbai,1027145,Medium,5,1
51.0,1723960.0,Pune,1808121,Medium,5,1
43.0,1917321.0,Hyderabad,1376255,High,4,1
63.0,1371828.0,Mumbai,1926747,Medium,5,0
28.0,1385598.0,Delhi,1690249,High,1,0
59.0,5812636.0,Pune,369131,High,1,1
42.0,1170513.0,Mumbai,1396871,High,3,0
32.0,1204354.0,Mumbai,478253,Low,2,1
51.0,1142781.0,Hyderabad,481793,High,3,0
34.0,882121.0,Hyderabad,739706,High,3,0
55.0,395507.0,Hyderabad,877543,Low,2,0
24.0,263944.0,Bangalore,919232,High,1,0
41.0,665718.0,Pune,1838274,Medium,4,0
35.0,1356013.0,Pune,1719438,Medium,5,0
60.0,1375370.0,Delhi,992304,Low,4,0
,534267.0,Delhi,1422073,Low,5,0
43.0,,Pune,1626136,High,2,0
37.0,1188131.0,Mumbai,731238,High,2,0
37.0,1683545.0,Pune,308429,High,3,0
26.0,1214170.0,Bangalore,1493431,Low,2,1
23.0,1074261.0,Delhi,884920,High,5,0
45.0,856921.0,Delhi,1279993,Medium,4,1
24.0,253205.0,Delhi,1737882,Medium,4,0
35.0,306948.0,Pune,1197653,High,4,0
54.0,1570530.0,Delhi,596644,Low,4,1
45.0,575233.0,Delhi,868309,Medium,3,0
37.0,1837346.0,Pune,1971982,Low,4,0
48.0,1579912.0,Mumbai,1181253,Medium,5,0
,811442.0,Delhi,929627,High,3,0
33.0,1858930.0,Delhi,1405309,High,3,1
34.0,,Delhi,1825937,Low,3,1
52.0,715985.0,Bangalore,964536,High,2,1
44.0,1932266.0,Pune,814327,Low,3,0
40.0,1657931.0,Delhi,1439485,Low,5,1
36.0,328514.0,Bangalore,1970355,Medium,4,0
42.0,,Mumbai,1180706,Medium,2,0
,204983.0,Mumbai,1431015,High,4,0
36.0,,Bangalore,1097170,Low,1,0
33.0,1225926.0,Mumbai,1353617,Medium,2,1
48.0,1444128.0,Hyderabad,1923470,High,5,0
39.0,1559749.0,Mumbai,782006,High,2,0
49.0,1925265.0,Hyderabad,487437,Medium,3,1
38.0,1895532.0,Bangalore,571394,High,2,1
58.0,367806.0,Hyderabad,456760,Medium,3,0
32.0,929714.0,Mumbai,1087378,Low,4,0
37.0,,Delhi,1647518,High,2,0
42.0,1487602.0,Hyderabad,1160295,Low,2,0
52.0,841800.0,Mumbai,1998337,Medium,5,0
58.0,266786.0,Delhi,1480784,Low,1,1
59.0,466902.0,Bangalore,987275,Medium,2,0
37.0,1613387.0,Bangalore,1152522,High,4,0
28.0,1709491.0,Pune,1765213,High,3,0
52.0,1880983.0,Bangalore,1801708,High,4,0
51.0,1610877.0,Pune,1379469,Low,5,1
36.0,282673.0,Bangalore,1412700,Low,2,1
38.0,1608359.0,Bangalore,1384747,Low,1,0
46.0,352904.0,Bangalore,678198,Medium,1,1
25.0,,Pune,497556,High,2,0
54.0,459111.0,Pune,734279,Low,1,1
56.0,839157.0,Hyderabad,324193,Medium,4,0
53.0,1692457.0,Mumbai,1159175,Low,3,0
39.0,1493520.0,Mumbai,571382,Medium,2,0
44.0,635078.0,Mumbai,700635,High,3,0
23.0,481872.0,Bangalore,1368986,Low,1,0
29.0,633073.0,Mumbai,1485604,High,5,1
29.0,1669975.0,Pune,1166593,Low,3,1
43.0,681537.0,Hyderabad,1372329,Medium,5,1
,1660732.0,Delhi,372858,High,4,0
30.0,849307.0,Hyderabad,1331273,Low,5,0
46.0,1647072.0,Mumbai,540899,Low,3,1
35.0,1351124.0,Mumbai,1243043,High,3,0
45.0,595380.0,Pune,499879,Medium,2,0
49.0,1632009.0,Hyderabad,833317,High,5,0
35.0,685940.0,Pune,1405112,Low,4,1
26.0,1639788.0,Pune,546641,High,2,1
35.0,541768.0,Delhi,1302612,High,2,1
54.0,1922341.0,Pune,1134421,Medium,4,1
35.0,1775685.0,Pune,1429683,Medium,2,1
59.0,517234.0,Delhi,1522810,High,4,1
31.0,1664308.0,Bangalore,975078,Medium,1,0
54.0,1422178.0,Bangalore,1167834,Medium,2,1
40.0,1352849.0,Delhi,1743990,Low,3,0
62.0,,Pune,816307,Medium,1,0
55.0,423626.0,Mumbai,505680,High,2,1
36.0,,Hyderabad,1484865,High,4,1
51.0,436579.0,Mumbai,790012,Low,1,0
60.0,1142302.0,Mumbai,1424523,Low,1,0
25.0,594079.0,Pune,1643858,Low,3,1
43.0,740436.0,Hyderabad,858788,High,2,0
46.0,286545.0,Hyderabad,1855610,High,2,1
39.0,5212140.0,Bangalore,1878123,Medium,4,1
44.0,938705.0,Delhi,903940,Low,1,0
21.0,528333.0,Pune,1922817,Medium,3,1
28.0,1765831.0,Hyderabad,1371359,Medium,4,1
47.0,601345.0,Pune,1390525,High,4,0
57.0,291954.0,Bangalore,332389,Medium,3,0
22.0,1904379.0,Mumbai,487231,Low,2,1
39.0,1144545.0,Hyderabad,593192,Low,3,0
25.0,813667.0,Bangalore,1773913,High,2,0
58.0,483197.0,Pune,1113973,High,5,1
52.0,1082816.0,Bangalore,1908969,High,1,0
20.0,696626.0,Bangalore,1475068,Low,3,0
56.0,1416852.0,Bangalore,1763434,High,4,0
25.0,1946176.0,Bangalore,406331,Low,2,0
64.0,1729660.0,Bangalore,1191703,Medium,1,0
53.0,1113107.0,Bangalore,530996,High,1,0
34.0,1604469.0,Delhi,1770712,High,3,1
64.0,654318.0,Pune,1534782,High,4,1
45.0,1387939.0,Mumbai,471833,Low,3,0
33.0,478429.0,Pune,351944,Medium,4,0
26.0,1209926.0,Hyderabad,1379603,High,5,0
,523733.0,Hyderabad,1472028,Medium,3,0
43.0,213944.0,Pune,789232,High,2,1
50.0,3301316.0,Bangalore,1189629,Low,3,1
48.0,1081993.0,Delhi,1417767,Medium,3,0
61.0,1827255.0,Mumbai,1176836,Medium,5,0
51.0,201607.0,Bangalore,349028,High,5,1
36.0,1508890.0,Pune,353445,Medium,3,0
33.0,1251529.0,Pune,1954863,Low,4,0
59.0,1817805.0,Delhi,1313120,Medium,5,1
55.0,1975405.0,Delhi,1655912,Medium,5,0
43.0,1194426.0,Pune,1680564,Medium,4,0
64.0,1048115.0,Bangalore,973606,Medium,1,0
46.0,1755317.0,Bangalore,1775178,High,5,0
44.0,1974154.0,Bangalore,350111,High,5,0
51.0,1230661.0,Mumbai,508078,Medium,4,1
37.0,1096020.0,Mumbai,418423,Medium,4,0
37.0,,Bangalore,1520530,Low,3,0
56.0,1521874.0,Pune,883845,High,3,0
45.0,1111974.0,Delhi,754134,High,1,0
28.0,1912983.0,Hyderabad,1491836,High,1,1
54.0,1861393.0,Delhi,1097101,Medium,1,0
27.0,1455522.0,Delhi,1753235,High,2,1
39.0,,Hyderabad,941144,Low,4,1
61.0,1548413.0,Bangalore,1630349,Low,5,0
41.0,914090.0,Delhi,1244458,Low,4,1
38.0,1509668.0,Hyderabad,1093667,Low,4,0
49.0,551314.0,Pune,1424026,Low,1,0
47.0,1668084.0,Pune,1529961,High,4,0
54.0,1745879.0,Pune,1915713,Medium,2,0
62.0,769399.0,Bangalore,1137624,Medium,5,0
30.0,1192957.0,Delhi,1573731,Medium,1,1
50.0,668897.0,Delhi,1200403,Medium,3,1
58.0,1474901.0,Mumbai,1360169,High,5,0
55.0,501635.0,Pune,865216,High,3,1
49.0,1822200.0,Bangalore,327885,High,3,0
42.0,1265481.0,Hyderabad,879089,Low,4,1
38.0,1278849.0,Bangalore,702507,Medium,5,1
31.0,1373767.0,Delhi,1524626,High,2,0
34.0,1626656.0,Pune,1536118,High,4,1
50.0,1405882.0,Mumbai,757323,High,3,1
62.0,1458533.0,Bangalore,686712,Medium,5,0
56.0,266538.0,Mumbai,1732891,Medium,4,0
56.0,1353146.0,Delhi,1418244,Low,5,0
34.0,887933.0,Hyderabad,1480492,Low,1,0
48.0,462025.0,Bangalore,354929,Low,2,1
62.0,1631852.0,Delhi,1118301,Medium,2,1
45.0,395392.0,Pune,1052412,Low,2,1
63.0,1377569.0,Bangalore,1670397,Low,3,0
21.0,997762.0,Mumbai,1122134,High,3,0
39.0,1471688.0,Bangalore,1212997,Medium,2,0
34.0,1460164.0,Delhi,822459,Low,5,1
23.0,1945289.0,Delhi,1371099,Low,1,1
41.0,347083.0,Mumbai,1840311,Medium,3,1
57.0,1332113.0,Delhi,1877640,Low,4,1
42.0,785273.0,Bangalore,1760516,Medium,4,0
45.0,1789908.0,Mumbai,487930,Medium,3,0
30.0,631508.0,Delhi,969460,Medium,2,0
47.0,846592.0,Delhi,1915331,Low,5,1
21.0,336322.0,Bangalore,622866,Low,1,1
27.0,458116.0,Delhi,1447996,Low,4,0
48.0,233087.0,Bangalore,1847846,Medium,3,1
30.0,1324528.0,Pune,1198316,Low,5,0
56.0,1994631.0,Bangalore,903756,High,2,0
37.0,236368.0,Hyderabad,1001374,Medium,1,1
33.0,1893512.0,Delhi,1146744,Low,1,0
29.0,1057247.0,Pune,1456220,Medium,4,0
54.0,1339269.0,Mumbai,1368136,Low,4,1
,,Hyderabad,699596,Medium,3,1
54.0,783188.0,Mumbai,1396332,High,1,0
30.0,1627206.0,Hyderabad,559876,Medium,2,0
63.0,900526.0,Pune,1331641,Medium,2,0
31.0,422182.0,Pune,1902443,Medium,3,0
22.0,356405.0,Pune,1444312,Low,1,0
58.0,1870663.0,Hyderabad,954272,Medium,4,0
33.0,331016.0,Bangalore,1171697,Low,2,0
47.0,5910892.0,Mumbai,1601332,Medium,5,0
30.0,1861121.0,Bangalore,679765,Low,3,1
58.0,248070.0,Bangalore,389661,Low,2,1
44.0,600337.0,Delhi,436727,Low,5,0
40.0,870037.0,Mumbai,1276955,Low,5,0
29.0,911921.0,Hyderabad,1690441,Medium,2,0
62.0,1214281.0,Delhi,448283,Medium,3,0
34.0,1723701.0,Delhi,977640,Low,5,1
38.0,1073841.0,Pune,333971,Low,5,0
41.0,1286240.0,Hyderabad,929211,Low,1,0
40.0,1116358.0,Bangalore,1355374,High,1,0
63.0,1756610.0,Bangalore,841516,High,1,0
51.0,1139947.0,Bangalore,1515387,Medium,5,0
42.0,1747053.0,Pune,1054932,High,5,1
32.0,511356.0,Bangalore,1790512,High,3,0
24.0,1201635.0,Mumbai,1443421,Low,4,0
23.0,1323852.0,Bangalore,1549928,Low,1,1
47.0,265231.0,Bangalore,1389079,High,4,1
33.0,1881141.0,Mumbai,576692,High,1,0
27.0,1418692.0,Pune,932413,High,1,0
28.0,1532467.0,Delhi,430942,Low,3,1
54.0,961816.0,Hyderabad,468925,Medium,3,0
56.0,1715301.0,Pune,898819,High,2,0
40.0,1671921.0,Bangalore,586847,Medium,1,0
37.0,1510757.0,Delhi,1767319,Medium,1,0
52.0,297847.0,Hyderabad,531640,High,1,0
27.0,1876606.0,Hyderabad,1445542,Medium,3,1
36.0,977725.0,Hyderabad,365555,Low,1,1
62.0,248503.0,Mumbai,1399509,High,2,0
50.0,1014639.0,Mumbai,1802970,High,5,0
53.0,702376.0,Delhi,1933339,High,2,0
25.0,1543961.0,Bangalore,738946,High,5,1
41.0,1606891.0,Delhi,1371817,Low,3,1
33.0,1918770.0,Bangalore,1730242,Low,4,0
22.0,1722905.0,Pune,1683552,Medium,3,1
31.0,459966.0,Hyderabad,1561517,High,4,0
55.0,1103734.0,Hyderabad,472588,High,5,1
31.0,1931126.0,Mumbai,1105060,Medium,4,0
64.0,272832.0,Pune,581511,Low,5,0
21.0,1532103.0,Pune,573899,High,4,0
21.0,586435.0,Bangalore,1580677,Medium,5,0
34.0,963389.0,Pune,1271255,Low,4,1
42.0,989106.0,Mumbai,968385,Medium,5,0
48.0,1624820.0,Bangalore,960247,Medium,2,0
36.0,1620089.0,Delhi,1933539,Low,1,1
51.0,1795684.0,Bangalore,1296698,High,2,0
26.0,1988976.0,Delhi,349348,Low,3,1
49.0,1667458.0,Bangalore,370762,High,4,1
47.0,1292370.0,Hyderabad,401132,Low,5,0
33.0,1119580.0,Delhi,1722055,High,2,1
63.0,1377120.0,Mumbai,500596,High,2,0
49.0,237555.0,Delhi,1272388,Medium,5,1
36.0,1959144.0,Delhi,1239167,Medium,4,0
51.0,1018838.0,Bangalore,908677,High,3,1
25.0,1703364.0,Hyderabad,1104446,Low,3,0
43.0,240262.0,Bangalore,838527,High,3,1
25.0,3768084.0,Bangalore,1777838,Low,5,0
46.0,1665008.0,Hyderabad,1891286,High,2,0
37.0,661333.0,Bangalore,1239320,Low,3,1
43.0,1985072.0,Hyderabad,589199,Medium,2,1
56.0,1969712.0,Mumbai,1617190,Low,3,1
43.0,875531.0,Hyderabad,1699717,Medium,3,0
57.0,623751.0,Pune,1000894,Low,4,1
53.0,289023.0,Hyderabad,818571,Medium,5,1
59.0,407012.0,Hyderabad,763513,Low,4,0
34.0,,Pune,1370179,High,2,0
30.0,1725375.0,Hyderabad,557261,Low,2,1
41.0,1290092.0,Delhi,1273657,Medium,5,1
43.0,1526297.0,Bangalore,546401,Medium,3,1
20.0,1207338.0,Bangalore,1724170,Low,5,1
37.0,455623.0,Mumbai,846284,High,3,1
63.0,739303.0,Mumbai,1971742,Low,1,1
31.0,291104.0,Pune,1081384,Low,1,1
62.0,1625132.0,Delhi,1292953,Medium,5,1
47.0,553884.0,Mumbai,1259482,High,1,1
59.0,1663028.0,Bangalore,1389140,High,1,0
26.0,528784.0,Mumbai,1247503,High,2,1
42.0,1856054.0,Mumbai,1904612,High,3,0
40.0,1378092.0,Hyderabad,361402,Low,1,0
53.0,1163208.0,Mumbai,1511979,High,4,0
30.0,1422017.0,Pune,606524,High,2,1
41.0,1907582.0,Bangalore,750959,High,3,0
61.0,1335583.0,Pune,484914,Medium,2,0
54.0,1929842.0,Pune,1710480,Medium,4,0
48.0,942003.0,Delhi,399899,Medium,3,1
61.0,247728.0,Hyderabad,1176660,High,5,0
47.0,1001310.0,Pune,832274,Low,5,0
37.0,709958.0,Delhi,685406,Low,2,0
33.0,1115357.0,Bangalore,1989681,Medium,5,0
37.0,1257721.0,Bangalore,1129242,Medium,3,0
47.0,1861442.0,Delhi,1840927,High,4,0
43.0,,Pune,1304392,Medium,4,1
27.0,1513522.0,Pune,1015404,Medium,5,0
61.0,748407.0,Hyderabad,1270137,Medium,1,0
64.0,1312136.0,Hyderabad,1629221,Medium,1,1
27.0,257353.0,Bangalore,714082,Low,1,0
23.0,1494317.0,Hyderabad,449462,High,5,1
46.0,1996657.0,Delhi,1588715,Low,5,1
55.0,585145.0,Bangalore,603400,Medium,5,1
24.0,1703918.0,Pune,601672,High,3,1
52.0,795929.0,Bangalore,1586862,High,1,0
53.0,251712.0,Mumbai,852000,Low,2,0
49.0,,Bangalore,829982,Low,3,0
27.0,1175288.0,Hyderabad,1010574,Medium,3,1
58.0,1902949.0,Delhi,1171431,Low,5,1
45.0,530429.0,Pune,1763454,Medium,5,0
56.0,315278.0,Pune,1779440,Medium,3,0
53.0,709272.0,Hyderabad,939386,Medium,5,1
26.0,1946885.0,Hyderabad,1789050,High,1,0
59.0,365201.0,Hyderabad,1722541,High,3,1
47.0,1010944.0,Mumbai,753746,Low,3,1
58.0,1874941.0,Delhi,1507674,Low,3,0
58.0,3737564.0,Mumbai,1889846,High,5,0
47.0,656770.0,Hyderabad,1234711,Low,3,0
33.0,1512784.0,Delhi,1798820,Medium,2,0
57.0,819902.0,Hyderabad,1457469,Medium,2,1
,1431215.0,Delhi,731201,High,1,0
61.0,317639.0,Pune,1650574,Low,3,0
37.0,1540731.0,Mumbai,1557490,Low,3,0
63.0,1581872.0,Hyderabad,1545496,High,5,0
44.0,928871.0,Hyderabad,372207,Medium,4,1
26.0,210960.0,Bangalore,847372,Medium,4,1
57.0,686744.0,Pune,1653625,Low,3,0
47.0,1370365.0,Hyderabad,840902,High,1,1
24.0,521064.0,Mumbai,1265618,High,2,0
22.0,1007819.0,Pune,839512,Medium,3,1
63.0,608540.0,Hyderabad,347462,Medium,3,1
50.0,788248.0,Mumbai,409950,Low,1,1
61.0,322994.0,Bangalore,672223,High,1,1
39.0,1543348.0,Bangalore,1872907,Low,4,1
38.0,1107701.0,Mumbai,1766268,Low,3,0
30.0,930456.0,Pune,851788,High,3,0
59.0,1027530.0,Mumbai,1049165,High,5,1
22.0,1712251.0,Mumbai,880718,Medium,2,0
42.0,894595.0,Bangalore,1998014,High,5,0
26.0,1597581.0,Bangalore,1368417,Low,5,1
42.0,227949.0,Bangalore,1408869,Low,2,0
26.0,1402469.0,Hyderabad,600296,High,3,0
53.0,1451260.0,Hyderabad,920755,Low,4,0
61.0,1139536.0,Delhi,1223119,High,2,0
38.0,535681.0,Hyderabad,1835289,Medium,1,1
28.0,1657095.0,Pune,1698146,Medium,3,0
37.0,578147.0,Pune,1113302,High,2,1
60.0,1461641.0,Bangalore,794515,Low,2,1
64.0,1224483.0,Mumbai,1794582,High,2,1
61.0,1654095.0,Bangalore,1394452,High,4,1
44.0,774989.0,Mumbai,1995069,Medium,5,0
33.0,1036943.0,Bangalore,1786119,High,5,0
63.0,1122656.0,Bangalore,549044,Medium,2,1
44.0,611496.0,Pune,1129734,Medium,2,0
38.0,1288003.0,Mumbai,783498,High,5,1
58.0,297180.0,Delhi,1771628,High,4,1
34.0,827838.0,Delhi,834119,High,3,1
35.0,1326528.0,Bangalore,1184975,High,5,1
46.0,266046.0,Bangalore,535428,Medium,2,0
59.0,306918.0,Pune,601366,High,4,0
29.0,1578162.0,Mumbai,1608063,Medium,4,0
23.0,1703463.0,Bangalore,394605,Medium,2,1
38.0,815358.0,Delhi,1522464,Low,1,0
47.0,1831032.0,Mumbai,1914746,Medium,4,1
40.0,1034754.0,Bangalore,1018706,Low,5,0
33.0,1199488.0,Mumbai,875344,High,1,1
52.0,1155200.0,Pune,1207285,Low,3,0
29.0,1318822.0,Delhi,819245,High,5,0
38.0,1227348.0,Mumbai,1758988,Medium,2,1
49.0,1942828.0,Delhi,304999,Low,1,0
41.0,739871.0,Bangalore,717242,High,5,0
22.0,1593440.0,Hyderabad,1931039,High,4,1
56.0,648431.0,Mumbai,631104,Low,2,0
60.0,1928789.0,Delhi,756050,Low,1,0
37.0,599325.0,Mumbai,600974,High,4,1
30.0,1487861.0,Bangalore,1969626,High,2,1
21.0,521901.0,Bangalore,1033927,Medium,2,0
31.0,993091.0,Delhi,1376584,High,1,1
25.0,1511958.0,Pune,1574668,Low,1,0
62.0,845558.0,Mumbai,674315,High,1,0
59.0,1105643.0,Mumbai,1829183,High,5,0
63.0,215064.0,Bangalore,1940627,Low,2,0
48.0,1410763.0,Mumbai,1208759,Medium,3,0
49.0,1935888.0,Delhi,479594,High,4,1
21.0,1909556.0,Hyderabad,496196,Low,1,0
28.0,1872654.0,Bangalore,1772114,Low,2,1
21.0,1089417.0,Hyderabad,1195188,Low,4,0
48.0,1292834.0,Mumbai,1754609,Low,3,0
52.0,859830.0,Pune,1263978,Medium,4,0
29.0,1139507.0,Delhi,968586,Low,3,1
53.0,1011100.0,Mumbai,1326917,High,1,1
63.0,1587979.0,Delhi,1982880,Medium,5,1
27.0,836480.0,Mumbai,593301,Low,3,1
56.0,1607296.0,Mumbai,1434876,High,1,0
52.0,829769.0,Mumbai,1343092,Medium,4,0
25.0,1411694.0,Bangalore,1301244,High,4,0
63.0,1450625.0,Hyderabad,1734248,Medium,4,0
59.0,670471.0,Pune,1348764,Low,5,1
64.0,205397.0,Hyderabad,1095846,High,2,0
38.0,1086357.0,Hyderabad,1583173,Low,3,0
51.0,807769.0,Delhi,1586622,Medium,2,0
46.0,353305.0,Bangalore,437818,Low,4,0
20.0,1725128.0,Bangalore,1231835,Low,5,1
62.0,1571028.0,Mumbai,638934,High,1,1
52.0,1449374.0,Hyderabad,1429695,Low,5,0
59.0,656435.0,Pune,1517028,Low,2,1
51.0,1745150.0,Delhi,1727296,Low,4,0
24.0,725418.0,Bangalore,1251822,Medium,3,0
36.0,1897157.0,Mumbai,1888664,High,5,1
27.0,738359.0,Pune,657892,High,2,0
61.0,572384.0,Hyderabad,421747,Low,2,0
53.0,726406.0,Pune,1199301,High,1,1
28.0,1904599.0,Bangalore,327492,Medium,3,0
42.0,1310984.0,Delhi,529200,Medium,2,0
54.0,1300362.0,Hyderabad,567377,Low,3,1
26.0,805559.0,Delhi,715235,Low,4,1
34.0,219158.0,Pune,1884311,Medium,5,1
39.0,288114.0,Pune,1559220,Medium,2,0
44.0,908481.0,Mumbai,835286,Medium,4,0
22.0,721358.0,Hyderabad,857089,Low,1,0
43.0,744162.0,Pune,1113508,Medium,3,1
53.0,439139.0,Bangalore,1983139,Low,4,1
41.0,1069875.0,Bangalore,1966552,Medium,3,0
30.0,1813685.0,Delhi,1481077,Medium,3,1
27.0,1888539.0,Bangalore,551006,High,2,0
58.0,1571302.0,Pune,834669,Medium,3,0
62.0,322603.0,Bangalore,1612707,Low,4,0
54.0,1182207.0,Hyderabad,788071,Medium,1,1
57.0,1663497.0,Delhi,1436767,High,2,0
27.0,7368980.0,Hyderabad,1105698,Medium,5,1
56.0,697821.0,Pune,1669773,Medium,1,0
46.0,1641525.0,Pune,1331068,Medium,4,0
47.0,1424301.0,Bangalore,1457849,Low,2,0
59.0,1068450.0,Mumbai,1426001,Medium,3,0
53.0,1087024.0,Mumbai,938838,Medium,1,0
51.0,1078058.0,Pune,1528125,Medium,2,0
34.0,1859081.0,Pune,1087979,High,5,0
63.0,978873.0,Delhi,480686,Low,5,0
36.0,1149756.0,Pune,1327315,Low,5,0
52.0,666548.0,Pune,1928723,High,2,0
35.0,534943.0,Delhi,354457,Low,1,1
48.0,524329.0,Hyderabad,1212616,High,3,1
28.0,1720105.0,Hyderabad,1840609,Medium,1,1
52.0,503682.0,Delhi,1852384,Low,3,0
48.0,698905.0,Delhi,1427662,Medium,1,1
32.0,1460046.0,Hyderabad,1091606,Medium,1,1
,1683024.0,Hyderabad,451259,Low,2,0
40.0,320026.0,Hyderabad,1876802,Medium,5,0
24.0,434257.0,Hyderabad,360833,Medium,5,1
29.0,1301682.0,Bangalore,1218975,High,5,0
25.0,5319212.0,Delhi,1405731,Low,5,0
32.0,646295.0,Mumbai,765803,Medium,1,0
20.0,880388.0,Bangalore,1966057,High,5,0
39.0,1814999.0,Mumbai,630072,Low,1,0
27.0,,Mumbai,1888593,Medium,3,1
29.0,843887.0,Pune,1513392,Medium,4,0
28.0,954077.0,Delhi,1009490,Medium,4,0
60.0,1332046.0,Bangalore,1719461,Medium,3,0
22.0,968378.0,Delhi,395245,Medium,1,1
30.0,1386789.0,Hyderabad,637575,Low,5,1
31.0,1294526.0,Delhi,1365831,Low,2,0
29.0,1959659.0,Mumbai,1155377,High,1,1
44.0,478369.0,Hyderabad,1546733,High,1,0
44.0,693466.0,Delhi,1691341,High,3,1
30.0,1204627.0,Delhi,737683,Low,3,0
55.0,1543679.0,Mumbai,1631565,Low,2,1
58.0,1035624.0,Hyderabad,1297776,Low,5,1
45.0,279711.0,Mumbai,564673,Medium,4,1
33.0,341123.0,Delhi,1391693,Low,5,0
58.0,402500.0,Bangalore,1985909,Low,5,1
59.0,465593.0,Bangalore,458004,Medium,1,0
20.0,1158599.0,Pune,1225855,High,2,0
23.0,1614933.0,Bangalore,932886,High,1,1
49.0,1933126.0,Hyderabad,900824,High,3,1
31.0,824533.0,Pune,1522607,Medium,4,0
54.0,1345645.0,Hyderabad,1977567,Medium,2,0
32.0,1930077.0,Bangalore,1764741,Medium,2,1
50.0,433597.0,Bangalore,1769361,Low,5,1
57.0,748196.0,Delhi,412230,High,1,0
62.0,566991.0,Hyderabad,683937,Medium,5,1
42.0,1107342.0,Mumbai,843606,Medium,5,1
23.0,978628.0,Delhi,318695,High,2,0
35.0,1149826.0,Hyderabad,810699,High,4,0
26.0,1000444.0,Pune,904992,Low,3,1
41.0,217412.0,Hyderabad,1647816,High,5,0
